Gene_id	median_trna_lenght
ENSG00000236753	617.0
ENSG00000273489	3730.0
ENSG00000128567	800.0
ENSG00000224545	366.0
ENSG00000213261	672.0
ENSG00000236238	351.0
ENSG00000236395	384.0
ENSG00000236281	506.0
ENSG00000233263	729.0
ENSG00000236386	252.0
ENSG00000224865	889.5
ENSG00000229532	709.0
ENSG00000221866	3310.0
ENSG00000225144	411.0
ENSG00000223436	523.0
ENSG00000183470	1295.0
ENSG00000201009	103.0
ENSG00000225881	749.0
ENSG00000106554	1367.5
ENSG00000227197	795.0
ENSG00000283041	1313.0
ENSG00000284135	55.0
ENSG00000272393	103.0
ENSG00000237821	1098.0
ENSG00000131558	570.0
ENSG00000276137	107.0
ENSG00000235429	404.0
ENSG00000235967	366.0
ENSG00000226205	780.0
ENSG00000155530	1861.0
ENSG00000231098	412.0
ENSG00000205060	1197.5
ENSG00000229177	325.0
ENSG00000273297	642.0
ENSG00000085662	615.5
ENSG00000198074	763.5
ENSG00000227471	1609.0
ENSG00000172331	1808.0
ENSG00000224375	250.0
ENSG00000230101	231.0
ENSG00000122786	823.0
ENSG00000146856	2479.0
ENSG00000122783	1159.5
ENSG00000223500	1241.0
ENSG00000146859	1192.5
ENSG00000272941	1144.0
ENSG00000105875	577.0
ENSG00000231794	647.0
ENSG00000277138	84.0
ENSG00000146857	984.0
ENSG00000276067	762.5
ENSG00000080802	2394.0
ENSG00000227073	464.0
ENSG00000155561	608.0
ENSG00000271414	444.0
ENSG00000223718	608.0
ENSG00000243317	1308.0
ENSG00000212303	103.0
ENSG00000164707	626.0
ENSG00000273219	304.0
ENSG00000189320	1300.0
ENSG00000224746	802.0
ENSG00000105887	2305.5
ENSG00000267697	176.0
ENSG00000199700	106.0
ENSG00000230649	451.0
ENSG00000232053	606.0
ENSG00000206705	101.0
ENSG00000236503	459.0
ENSG00000226066	2661.0
ENSG00000234352	724.0
ENSG00000231244	1317.0
ENSG00000181072	2011.0
ENSG00000207597	127.0
ENSG00000223657	273.0
ENSG00000224469	569.0
ENSG00000105894	1601.0
ENSG00000202023	75.0
ENSG00000231114	1159.5
ENSG00000228031	549.0
ENSG00000157680	1115.0
ENSG00000279483	74.0
ENSG00000230383	861.0
ENSG00000182158	1074.5
ENSG00000237243	573.0
ENSG00000122787	1213.0
ENSG00000234639	1236.0
ENSG00000231923	697.0
ENSG00000231931	237.0
ENSG00000222514	61.0
ENSG00000233951	1534.0
ENSG00000284028	63.0
ENSG00000225559	455.0
ENSG00000252820	91.0
ENSG00000201465	131.0
ENSG00000213238	396.0
ENSG00000213237	328.0
ENSG00000214815	1548.0
ENSG00000122779	1155.0
ENSG00000234995	780.0
ENSG00000157703	1408.0
ENSG00000252188	119.0
ENSG00000234658	420.0
ENSG00000243099	542.0
ENSG00000223721	720.0
ENSG00000105929	958.0
ENSG00000214128	641.0
ENSG00000122778	9311.0
ENSG00000199646	106.0
ENSG00000146858	1748.0
ENSG00000105939	3968.0
ENSG00000229677	550.0
ENSG00000105948	1681.0
ENSG00000239254	1750.0
ENSG00000271537	585.0
ENSG00000228360	273.0
ENSG00000271404	246.0
ENSG00000157741	3724.5
ENSG00000206843	103.0
ENSG00000164898	429.0
ENSG00000146963	2387.5
ENSG00000269955	1650.0
ENSG00000273391	534.0
ENSG00000252332	103.0
ENSG00000188883	1669.0
ENSG00000253183	1359.0
ENSG00000236279	1354.0
ENSG00000254270	309.0
ENSG00000064393	3954.0
ENSG00000059377	1087.5
ENSG00000059378	758.5
ENSG00000006459	7930.0
ENSG00000251728	95.0
ENSG00000260231	2379.0
ENSG00000199971	108.0
ENSG00000199283	162.0
ENSG00000270512	455.0
ENSG00000241661	587.0
ENSG00000157800	594.0
ENSG00000223113	104.0
ENSG00000202472	126.0
ENSG00000146955	819.0
ENSG00000103200	471.0
ENSG00000133606	976.0
ENSG00000146966	2069.5
ENSG00000201354	108.0
ENSG00000240173	297.0
ENSG00000133597	1479.0
ENSG00000090266	535.0
ENSG00000240889	1646.0
ENSG00000157764	2317.0
ENSG00000271932	106.0
ENSG00000271611	143.0
ENSG00000242703	1556.0
ENSG00000090263	685.0
ENSG00000223212	160.0
ENSG00000261115	10546.0
ENSG00000261778	173.0
ENSG00000261624	476.0
ENSG00000204990	1437.0
ENSG00000261629	594.0
ENSG00000261797	383.0
ENSG00000261570	423.0
ENSG00000006530	938.0
ENSG00000244701	768.0
ENSG00000257093	4562.5
ENSG00000270157	924.0
ENSG00000228775	963.5
ENSG00000214102	1826.5
ENSG00000212153	164.0
ENSG00000106028	680.0
ENSG00000127362	1100.0
ENSG00000127364	2377.0
ENSG00000270923	825.0
ENSG00000127366	1150.0
ENSG00000241926	744.0
ENSG00000224354	1005.0
ENSG00000239648	951.0
ENSG00000240677	452.0
ENSG00000165076	1026.5
ENSG00000240031	667.5
ENSG00000237621	643.0
ENSG00000257335	577.0
ENSG00000244292	406.0
ENSG00000258083	1092.0
ENSG00000258227	738.0
ENSG00000257138	1142.0
ENSG00000257743	3762.0
ENSG00000240268	1094.5
ENSG00000258223	1012.5
ENSG00000186163	1360.5
ENSG00000241881	382.0
ENSG00000277083	683.0
ENSG00000242736	283.0
ENSG00000226660	419.0
ENSG00000237702	389.0
ENSG00000211710	371.0
ENSG00000211734	649.0
ENSG00000211706	399.0
ENSG00000211707	378.0
ENSG00000211745	453.0
ENSG00000283063	422.0
ENSG00000282939	392.0
ENSG00000243889	278.0
ENSG00000242771	272.0
ENSG00000211713	363.0
ENSG00000211714	395.0
ENSG00000239944	269.0
ENSG00000211715	341.0
ENSG00000211716	388.0
ENSG00000211717	410.0
ENSG00000211720	362.0
ENSG00000244661	342.0
ENSG00000229769	393.0
ENSG00000241657	406.0
ENSG00000211739	342.0
ENSG00000211721	408.0
ENSG00000253409	345.0
ENSG00000230099	542.0
ENSG00000211724	386.0
ENSG00000227550	343.0
ENSG00000211725	348.0
ENSG00000253188	342.0
ENSG00000211727	390.0
ENSG00000211728	382.0
ENSG00000253534	339.0
ENSG00000253291	345.0
ENSG00000211731	341.0
ENSG00000278030	345.0
ENSG00000276405	372.0
ENSG00000275791	366.0
ENSG00000276597	390.0
ENSG00000274752	407.0
ENSG00000276953	404.0
ENSG00000275158	409.0
ENSG00000275743	404.0
ENSG00000276819	419.0
ENSG00000275243	345.0
ENSG00000277880	342.0
ENSG00000276557	426.0
ENSG00000211746	550.0
ENSG00000211747	411.0
ENSG00000251578	346.0
ENSG00000240578	335.0
ENSG00000211749	345.0
ENSG00000211750	379.0
ENSG00000270672	1446.0
ENSG00000282499	379.0
ENSG00000239992	314.0
ENSG00000249912	342.0
ENSG00000241911	406.0
ENSG00000211752	385.0
ENSG00000211753	362.0
ENSG00000244273	406.0
ENSG00000232869	400.0
ENSG00000204983	795.0
ENSG00000275896	795.0
ENSG00000250591	737.0
ENSG00000243661	895.0
ENSG00000282431	11.0
ENSG00000282320	47.0
ENSG00000282420	47.0
ENSG00000282133	49.0
ENSG00000281958	50.0
ENSG00000282173	49.0
ENSG00000282780	52.0
ENSG00000211751	756.0
ENSG00000211764	49.0
ENSG00000211765	50.0
ENSG00000211766	45.0
ENSG00000211767	48.0
ENSG00000211768	49.0
ENSG00000211769	47.0
ENSG00000211770	52.0
ENSG00000211771	46.0
ENSG00000211772	754.0
ENSG00000237254	445.0
ENSG00000106123	3205.0
ENSG00000165125	1801.0
ENSG00000224970	261.0
ENSG00000127412	2112.0
ENSG00000165131	739.0
ENSG00000197993	643.0
ENSG00000179468	1037.0
ENSG00000239293	279.0
ENSG00000225781	1027.0
ENSG00000179420	1097.5
ENSG00000159763	581.0
ENSG00000236398	1016.0
ENSG00000268170	1799.0
ENSG00000221937	1042.0
ENSG00000279223	192.0
ENSG00000197448	881.0
ENSG00000231840	521.5
ENSG00000178826	1253.0
ENSG00000106144	2154.0
ENSG00000239419	295.0
ENSG00000240322	298.0
ENSG00000231531	377.0
ENSG00000188037	523.5
ENSG00000159784	4158.0
ENSG00000272619	330.0
ENSG00000232533	646.0
ENSG00000159840	810.0
ENSG00000278449	114.0
ENSG00000146904	749.0
ENSG00000229153	2747.0
ENSG00000234066	939.0
ENSG00000185899	956.0
ENSG00000221855	923.0
ENSG00000236853	913.0
ENSG00000176510	978.0
ENSG00000229977	415.0
ENSG00000229877	1215.0
ENSG00000271079	2586.0
ENSG00000252037	102.0
ENSG00000230556	165.0
ENSG00000223459	2225.0
ENSG00000170379	2924.0
ENSG00000283537	622.0
ENSG00000283528	2571.0
ENSG00000252523	102.0
ENSG00000271321	2607.0
ENSG00000253882	586.0
ENSG00000241136	1278.0
ENSG00000232145	425.0
ENSG00000159860	2413.0
ENSG00000198420	837.0
ENSG00000221910	1113.0
ENSG00000243583	408.5
ENSG00000213215	1088.0
ENSG00000270729	696.0
ENSG00000273377	915.0
ENSG00000242280	1509.0
ENSG00000221813	1054.0
ENSG00000221836	1012.0
ENSG00000221933	1013.0
ENSG00000239967	104.0
ENSG00000221858	1045.0
ENSG00000221989	1050.0
ENSG00000239981	899.0
ENSG00000221938	1011.0
ENSG00000273234	929.0
ENSG00000183122	952.0
ENSG00000240621	402.0
ENSG00000225932	2587.0
ENSG00000213214	2429.0
ENSG00000244198	559.5
ENSG00000212807	932.0
ENSG00000170356	1922.0
ENSG00000244479	571.0
ENSG00000243896	1115.0
ENSG00000244693	2587.0
ENSG00000204959	4520.0
ENSG00000228960	1987.0
ENSG00000221970	932.0
ENSG00000050327	2402.0
ENSG00000106410	2018.0
ENSG00000242978	488.0
ENSG00000221507	136.0
ENSG00000196511	778.5
ENSG00000243746	1389.0
ENSG00000200673	329.0
ENSG00000236343	1077.0
ENSG00000214035	1032.0
ENSG00000225918	942.0
ENSG00000226592	870.0
ENSG00000231839	1620.0
ENSG00000230746	670.0
ENSG00000280144	304.0
ENSG00000174469	1935.0
ENSG00000274127	154.0
ENSG00000274118	102.0
ENSG00000236795	2141.0
ENSG00000226857	414.0
ENSG00000232391	228.0
ENSG00000221442	104.0
ENSG00000230190	1114.0
ENSG00000270634	281.0
ENSG00000207318	107.0
ENSG00000251936	98.0
ENSG00000242266	294.0
ENSG00000199370	214.0
ENSG00000243374	268.0
ENSG00000274133	513.0
ENSG00000283504	1498.0
ENSG00000283648	1221.0
ENSG00000213210	398.0
ENSG00000170279	1351.0
ENSG00000213209	408.0
ENSG00000270200	321.0
ENSG00000273314	2197.0
ENSG00000055130	2933.5
ENSG00000106462	2480.0
ENSG00000251712	61.0
ENSG00000275586	268.0
ENSG00000239468	287.0
ENSG00000252316	95.0
ENSG00000202354	101.0
ENSG00000201098	112.0
ENSG00000281189	1905.0
ENSG00000155660	629.0
ENSG00000202528	110.0
ENSG00000234565	212.0
ENSG00000197362	3005.5
ENSG00000204947	544.5
ENSG00000240877	296.0
ENSG00000197024	2225.0
ENSG00000239719	180.0
ENSG00000170265	1268.0
ENSG00000170260	635.0
ENSG00000204946	2335.0
ENSG00000271664	1091.0
ENSG00000244560	1352.5
ENSG00000231397	227.0
ENSG00000215311	833.0
ENSG00000228151	3118.0
ENSG00000261842	2215.0
ENSG00000196453	3227.0
ENSG00000181220	3794.5
ENSG00000133624	1084.0
ENSG00000133619	697.0
ENSG00000181444	1728.0
ENSG00000197558	1495.0
ENSG00000106479	574.0
ENSG00000280149	598.0
ENSG00000273419	4092.0
ENSG00000204934	2933.0
ENSG00000171130	1645.0
ENSG00000273293	221.0
ENSG00000279536	628.0
ENSG00000273011	677.0
ENSG00000224016	288.0
ENSG00000260555	3042.0
ENSG00000241449	568.0
ENSG00000276538	245.0
ENSG00000106526	941.5
ENSG00000127399	1452.0
ENSG00000188707	2932.0
ENSG00000106538	734.0
ENSG00000261305	836.0
ENSG00000240449	574.0
ENSG00000214022	1020.0
ENSG00000284041	632.0
ENSG00000284048	582.0
ENSG00000196456	1463.0
ENSG00000239377	418.0
ENSG00000242258	1304.0
ENSG00000171115	4179.0
ENSG00000271582	1074.0
ENSG00000213205	1280.0
ENSG00000179144	1254.0
ENSG00000243853	344.0
ENSG00000133574	856.0
ENSG00000271568	1083.0
ENSG00000232361	703.0
ENSG00000133561	3437.0
ENSG00000270990	431.0
ENSG00000106560	554.0
ENSG00000213203	2487.5
ENSG00000281887	2142.0
ENSG00000196329	1522.0
ENSG00000177590	835.0
ENSG00000241134	358.0
ENSG00000106565	1228.5
ENSG00000002933	858.0
ENSG00000002726	2448.0
ENSG00000055118	3017.0
ENSG00000164867	1120.5
ENSG00000181652	1115.5
ENSG00000197150	734.5
ENSG00000243433	509.0
ENSG00000213199	1658.0
ENSG00000164885	772.0
ENSG00000164889	608.0
ENSG00000244151	1228.0
ENSG00000164896	1513.0
ENSG00000164897	896.0
ENSG00000133612	609.0
ENSG00000164900	821.5
ENSG00000146926	1710.0
ENSG00000278685	730.0
ENSG00000033050	980.5
ENSG00000033100	1741.0
ENSG00000284191	117.0
ENSG00000082014	861.0
ENSG00000272661	573.0
ENSG00000243018	214.0
ENSG00000013374	859.5
ENSG00000187260	1479.5
ENSG00000243836	621.0
ENSG00000241456	562.0
ENSG00000127377	699.0
ENSG00000265810	150.0
ENSG00000241959	288.0
ENSG00000106615	762.0
ENSG00000240132	1585.0
ENSG00000106617	609.5
ENSG00000242048	1499.5
ENSG00000239911	720.5
ENSG00000212219	99.0
ENSG00000222941	87.0
ENSG00000227562	583.0
ENSG00000106648	1668.0
ENSG00000276213	278.0
ENSG00000178234	714.0
ENSG00000229591	671.0
ENSG00000213188	807.0
ENSG00000055609	759.0
ENSG00000270405	252.0
ENSG00000204894	89.0
ENSG00000241007	1142.0
ENSG00000253088	113.0
ENSG00000241735	716.0
ENSG00000020219	1673.0
ENSG00000261455	1763.0
ENSG00000231139	295.0
ENSG00000199404	118.0
ENSG00000225416	317.0
ENSG00000212590	121.0
ENSG00000196584	3894.5
ENSG00000214003	656.0
ENSG00000244328	289.0
ENSG00000133627	1681.0
ENSG00000224104	275.0
ENSG00000234722	1003.0
ENSG00000233489	446.0
ENSG00000130226	1028.5
ENSG00000226509	161.0
ENSG00000270114	695.0
ENSG00000203335	2468.0
ENSG00000233363	3042.0
ENSG00000236408	662.0
ENSG00000214106	1689.0
ENSG00000157212	3690.0
ENSG00000272760	962.0
ENSG00000273183	678.0
ENSG00000273344	2255.0
ENSG00000220575	1625.0
ENSG00000157219	1733.0
ENSG00000283339	149.0
ENSG00000274637	338.0
ENSG00000228806	251.0
ENSG00000201066	303.0
ENSG00000217825	660.0
ENSG00000228521	365.0
ENSG00000278998	948.0
ENSG00000225612	453.0
ENSG00000273117	1623.0
ENSG00000186480	1218.5
ENSG00000204960	1494.5
ENSG00000218672	1549.0
ENSG00000260426	1860.0
ENSG00000236544	531.0
ENSG00000164778	3393.0
ENSG00000146910	1942.5
ENSG00000283128	2853.0
ENSG00000227365	466.0
ENSG00000216895	564.0
ENSG00000184863	1485.5
ENSG00000164690	802.0
ENSG00000204876	2534.0
ENSG00000207061	101.0
ENSG00000270584	255.0
ENSG00000228569	430.0
ENSG00000233878	2695.0
ENSG00000182648	654.5
ENSG00000279418	612.0
ENSG00000234450	432.0
ENSG00000105982	1286.5
ENSG00000224903	740.0
ENSG00000105983	622.5
ENSG00000206938	140.0
ENSG00000230033	529.0
ENSG00000146909	707.0
ENSG00000130675	863.0
ENSG00000235029	372.0
ENSG00000243479	1039.0
ENSG00000236102	430.0
ENSG00000229365	588.0
ENSG00000269446	1092.0
ENSG00000009335	774.0
ENSG00000225224	464.0
ENSG00000236018	764.0
ENSG00000224629	207.0
ENSG00000229660	563.0
ENSG00000105993	768.0
ENSG00000234210	4045.0
ENSG00000223872	543.0
ENSG00000233191	289.0
ENSG00000280266	1542.0
ENSG00000155093	4683.0
ENSG00000207960	86.0
ENSG00000222012	3454.0
ENSG00000231515	611.0
ENSG00000233038	835.0
ENSG00000272839	616.0
ENSG00000231980	3598.0
ENSG00000207637	95.0
ENSG00000225365	587.0
ENSG00000232715	392.0
ENSG00000265598	80.0
ENSG00000224324	261.0
ENSG00000146918	2904.0
ENSG00000228030	431.0
ENSG00000117868	2412.5
ENSG00000126870	2749.0
ENSG00000231419	3880.5
ENSG00000106018	1697.0
ENSG00000229435	1117.0
ENSG00000228572	257.0
ENSG00000182378	582.0
ENSG00000178605	1954.5
ENSG00000226179	426.0
ENSG00000167393	753.5
ENSG00000281849	482.0
ENSG00000275287	289.0
ENSG00000280767	513.0
ENSG00000234958	327.0
ENSG00000229232	116.0
ENSG00000185960	1921.0
ENSG00000237531	586.0
ENSG00000225661	727.0
ENSG00000205755	1583.5
ENSG00000198223	1273.0
ENSG00000265658	74.0
ENSG00000223274	119.0
ENSG00000185291	1466.0
ENSG00000169100	896.0
ENSG00000236871	360.5
ENSG00000236017	572.0
ENSG00000169093	1442.5
ENSG00000182162	2300.5
ENSG00000197976	3199.0
ENSG00000196433	982.0
ENSG00000223511	411.0
ENSG00000234622	546.0
ENSG00000169084	674.0
ENSG00000223571	649.0
ENSG00000214717	2830.0
ENSG00000277120	63.0
ENSG00000223773	974.0
ENSG00000230542	1338.0
ENSG00000002586	817.5
ENSG00000124343	567.0
ENSG00000056998	1284.0
ENSG00000235483	513.0
ENSG00000006756	659.0
ENSG00000229851	814.0
ENSG00000157399	1240.0
ENSG00000205667	1866.0
ENSG00000062096	2066.5
ENSG00000239228	282.0
ENSG00000230249	384.0
ENSG00000228459	671.0
ENSG00000101825	9786.0
ENSG00000213487	1233.0
ENSG00000212214	134.0
ENSG00000207435	104.0
ENSG00000183943	599.0
ENSG00000207332	107.0
ENSG00000207320	112.0
ENSG00000236188	513.0
ENSG00000182888	451.0
ENSG00000205664	715.5
ENSG00000234449	2152.0
ENSG00000205663	1097.0
ENSG00000205662	2116.0
ENSG00000225722	472.0
ENSG00000236513	1181.0
ENSG00000235039	521.0
ENSG00000226313	1133.0
ENSG00000238193	1414.0
ENSG00000201660	129.0
ENSG00000236120	740.5
ENSG00000146938	3426.5
ENSG00000252291	105.0
ENSG00000265284	57.0
ENSG00000237730	609.0
ENSG00000169059	807.0
ENSG00000231217	514.0
ENSG00000237490	454.0
ENSG00000130021	1183.0
ENSG00000228550	399.0
ENSG00000264268	77.0
ENSG00000101846	6511.0
ENSG00000279682	1540.0
ENSG00000182583	806.0
ENSG00000274923	208.0
ENSG00000006757	2649.0
ENSG00000230394	175.0
ENSG00000207628	96.0
ENSG00000177504	812.0
ENSG00000205642	835.5
ENSG00000011201	795.0
ENSG00000225574	947.0
ENSG00000183304	1521.5
ENSG00000231619	394.0
ENSG00000229012	463.0
ENSG00000225271	2080.0
ENSG00000177138	1584.0
ENSG00000200852	118.0
ENSG00000219870	221.0
ENSG00000228543	1713.0
ENSG00000232111	1598.0
ENSG00000282306	777.0
ENSG00000282501	753.0
ENSG00000282358	756.0
ENSG00000282668	777.0
ENSG00000282299	753.0
ENSG00000282697	753.0
ENSG00000282222	756.0
ENSG00000281955	777.0
ENSG00000281941	750.0
ENSG00000282300	753.0
ENSG00000101849	920.0
ENSG00000101850	590.0
ENSG00000146950	3439.5
ENSG00000215319	1230.0
ENSG00000230326	450.0
ENSG00000206844	100.0
ENSG00000234469	994.0
ENSG00000047644	3576.5
ENSG00000225076	576.0
ENSG00000202469	101.0
ENSG00000073464	4464.0
ENSG00000227042	606.0
ENSG00000101871	4652.5
ENSG00000207202	102.0
ENSG00000234129	1071.0
ENSG00000004961	1065.0
ENSG00000207151	101.0
ENSG00000047648	3901.5
ENSG00000278218	185.0
ENSG00000275194	326.0
ENSG00000125363	787.0
ENSG00000263652	72.0
ENSG00000232392	1188.0
ENSG00000282840	1889.0
ENSG00000223418	1467.0
ENSG00000005302	829.0
ENSG00000206792	102.0
ENSG00000169933	7899.0
ENSG00000206795	112.0
ENSG00000223487	283.0
ENSG00000231211	410.0
ENSG00000273800	111.0
ENSG00000271814	194.0
ENSG00000101911	886.0
ENSG00000229083	684.0
ENSG00000230691	565.0
ENSG00000196664	2652.5
ENSG00000233338	1346.0
ENSG00000101916	3789.0
ENSG00000205542	694.5
ENSG00000187268	3354.0
ENSG00000261030	913.0
ENSG00000235385	1209.5
ENSG00000231216	2232.0
ENSG00000123594	1498.5
ENSG00000235592	733.0
ENSG00000226985	522.5
ENSG00000226434	437.0
ENSG00000197582	605.0
ENSG00000198759	2373.0
ENSG00000233357	320.0
ENSG00000283493	54.0
ENSG00000199622	312.0
ENSG00000176896	2534.0
ENSG00000123595	735.0
ENSG00000196459	1039.5
ENSG00000046651	3274.0
ENSG00000046653	1026.0
ENSG00000233535	694.0
ENSG00000212663	542.0
ENSG00000046647	863.0
ENSG00000233247	546.0
ENSG00000101958	2446.0
ENSG00000231066	843.0
ENSG00000181544	2793.5
ENSG00000130150	1298.5
ENSG00000235929	504.0
ENSG00000236929	331.0
ENSG00000102048	1146.0
ENSG00000165192	1819.0
ENSG00000165195	1087.0
ENSG00000165197	1314.0
ENSG00000087842	755.5
ENSG00000102010	2480.0
ENSG00000130234	994.0
ENSG00000225833	572.0
ENSG00000147003	1572.0
ENSG00000237539	609.0
ENSG00000186312	880.5
ENSG00000169239	544.0
ENSG00000279413	637.0
ENSG00000200620	138.0
ENSG00000281371	1873.0
ENSG00000169249	740.0
ENSG00000182287	895.0
ENSG00000200566	114.0
ENSG00000226536	335.0
ENSG00000126010	1926.0
ENSG00000238178	450.0
ENSG00000182798	1404.0
ENSG00000215313	861.0
ENSG00000235071	998.0
ENSG00000239333	302.0
ENSG00000047230	3507.0
ENSG00000265144	73.0
ENSG00000169906	452.0
ENSG00000169895	3360.5
ENSG00000238709	61.0
ENSG00000086712	3990.0
ENSG00000230180	120.0
ENSG00000102054	852.0
ENSG00000222736	121.0
ENSG00000223498	870.0
ENSG00000199410	102.0
ENSG00000169891	3482.0
ENSG00000201467	131.0
ENSG00000214322	457.0
ENSG00000214321	456.0
ENSG00000238764	103.0
ENSG00000188158	8204.0
ENSG00000265465	73.0
ENSG00000235834	1552.0
ENSG00000230020	364.0
ENSG00000226153	352.0
ENSG00000047634	2673.0
ENSG00000227873	393.0
ENSG00000131831	2268.0
ENSG00000276467	2622.0
ENSG00000225066	1474.0
ENSG00000225882	703.0
ENSG00000177324	3262.0
ENSG00000102098	1881.0
ENSG00000235211	130.0
ENSG00000207025	101.0
ENSG00000008086	2129.0
ENSG00000236187	1041.0
ENSG00000102104	2022.5
ENSG00000086717	898.0
ENSG00000237221	428.0
ENSG00000196564	743.0
ENSG00000224224	783.0
ENSG00000237836	623.5
ENSG00000044446	733.0
ENSG00000266710	292.0
ENSG00000173698	4670.0
ENSG00000131828	725.0
ENSG00000180815	3959.0
ENSG00000202144	101.0
ENSG00000275800	1033.0
ENSG00000147010	1923.0
ENSG00000173681	1749.0
ENSG00000206663	101.0
ENSG00000184368	2461.0
ENSG00000264566	99.0
ENSG00000173674	2589.5
ENSG00000201882	69.0
ENSG00000201592	79.0
ENSG00000225037	376.0
ENSG00000177189	817.5
ENSG00000283631	630.0
ENSG00000283400	563.0
ENSG00000252978	323.0
ENSG00000283380	1566.0
ENSG00000283546	705.0
ENSG00000206716	106.0
ENSG00000149970	4335.0
ENSG00000231913	472.0
ENSG00000185915	3640.0
ENSG00000091482	730.0
ENSG00000012174	4417.0
ENSG00000275681	167.0
ENSG00000230797	2740.0
ENSG00000206639	101.0
ENSG00000271286	699.0
ENSG00000102172	1045.0
ENSG00000102174	3355.0
ENSG00000224204	1901.0
ENSG00000233067	632.5
ENSG00000175809	1518.0
ENSG00000231846	386.0
ENSG00000224396	1220.0
ENSG00000201095	106.0
ENSG00000231011	399.0
ENSG00000237019	380.0
ENSG00000184735	3628.0
ENSG00000174028	679.0
ENSG00000228610	351.0
ENSG00000165186	7222.5
ENSG00000226774	437.0
ENSG00000123131	811.0
ENSG00000123130	1474.5
ENSG00000233785	669.0
ENSG00000202272	100.0
ENSG00000130066	863.0
ENSG00000184831	706.0
ENSG00000238103	579.0
ENSG00000165182	1127.5
ENSG00000174010	6268.0
ENSG00000130741	451.0
ENSG00000201407	131.0
ENSG00000234230	414.0
ENSG00000005889	669.0
ENSG00000223611	2408.0
ENSG00000223731	2617.0
ENSG00000225071	347.0
ENSG00000067992	1798.0
ENSG00000214124	237.0
ENSG00000260822	4950.0
ENSG00000102230	1482.0
ENSG00000226222	344.0
ENSG00000236836	273.0
ENSG00000236487	414.0
ENSG00000101868	3185.0
ENSG00000251869	129.0
ENSG00000232472	677.0
ENSG00000004848	98.0
ENSG00000214111	690.0
ENSG00000240439	290.0
ENSG00000176812	826.0
ENSG00000229310	455.0
ENSG00000228519	605.0
ENSG00000233403	546.0
ENSG00000176774	1808.0
ENSG00000232446	507.0
ENSG00000232030	1223.0
ENSG00000227511	861.0
ENSG00000176746	1947.0
ENSG00000232644	605.0
ENSG00000188408	1214.0
ENSG00000237171	755.0
ENSG00000228464	648.0
ENSG00000231388	1622.0
ENSG00000230265	655.0
ENSG00000259849	2715.0
ENSG00000236160	216.0
ENSG00000216938	756.0
ENSG00000236683	1061.0
ENSG00000252491	144.0
ENSG00000242021	484.0
ENSG00000228933	1474.5
ENSG00000233807	547.0
ENSG00000252486	116.0
ENSG00000235642	454.0
ENSG00000224960	3130.0
ENSG00000223391	110.0
ENSG00000238247	1543.0
ENSG00000189186	1258.0
ENSG00000177689	1669.0
ENSG00000229731	1017.0
ENSG00000226199	1029.0
ENSG00000232834	351.0
ENSG00000228345	1030.0
ENSG00000233243	456.0
ENSG00000224589	711.0
ENSG00000226372	3456.0
ENSG00000277569	108.0
ENSG00000223742	753.0
ENSG00000169306	2482.5
ENSG00000226436	404.0
ENSG00000201666	69.0
ENSG00000237994	463.0
ENSG00000201356	118.0
ENSG00000227393	844.0
ENSG00000264090	80.0
ENSG00000227592	721.0
ENSG00000270794	786.0
ENSG00000099399	1608.0
ENSG00000198798	1714.0
ENSG00000120289	2141.0
ENSG00000214107	1779.0
ENSG00000276940	304.0
ENSG00000169297	1246.0
ENSG00000120280	1852.0
ENSG00000178556	239.0
ENSG00000232368	527.0
ENSG00000198814	600.5
ENSG00000229331	395.0
ENSG00000241886	560.0
ENSG00000243055	649.0
ENSG00000277876	1209.0
ENSG00000157625	4967.5
ENSG00000231542	243.0
ENSG00000235512	290.0
ENSG00000132446	812.0
ENSG00000198947	771.0
ENSG00000252903	104.0
ENSG00000222922	111.0
ENSG00000236285	836.0
ENSG00000263600	96.0
ENSG00000221348	85.0
ENSG00000236828	291.0
ENSG00000226781	326.0
ENSG00000215310	1229.0
ENSG00000233928	414.0
ENSG00000185448	2535.5
ENSG00000185638	550.0
ENSG00000233571	523.0
ENSG00000236072	742.0
ENSG00000271136	438.0
ENSG00000147027	4051.0
ENSG00000225384	552.0
ENSG00000273704	361.0
ENSG00000189132	2119.0
ENSG00000229347	1047.0
ENSG00000252411	100.0
ENSG00000230227	922.0
ENSG00000233663	1031.0
ENSG00000271088	2982.0
ENSG00000233880	980.0
ENSG00000189023	1731.0
ENSG00000271519	4773.0
ENSG00000165164	2285.0
ENSG00000206733	106.0
ENSG00000229384	539.0
ENSG00000226484	1853.0
ENSG00000233921	390.0
ENSG00000249467	303.0
ENSG00000275314	557.0
ENSG00000235510	226.0
ENSG00000223723	1229.0
ENSG00000231069	570.0
ENSG00000198173	3269.0
ENSG00000243048	548.0
ENSG00000214071	550.0
ENSG00000233810	612.0
ENSG00000130962	1659.0
ENSG00000250349	945.0
ENSG00000241607	545.0
ENSG00000219186	527.0
ENSG00000234355	550.0
ENSG00000174678	3288.0
ENSG00000147036	3058.0
ENSG00000047597	5203.0
ENSG00000165168	2416.0
ENSG00000165169	914.0
ENSG00000206983	106.0
ENSG00000259977	707.0
ENSG00000224339	891.0
ENSG00000187516	500.0
ENSG00000229674	446.0
ENSG00000147041	4696.0
ENSG00000221466	91.0
ENSG00000101955	1743.5
